design_id,length_mm,width_mm,height_mm,frontal_area_mm2,roof_height_mm,rear_slant_deg,windshield_deg,cabin_length_frac,n_vertices,cd,config
N_S_WW_WM_0010,4561.3,1023.9,1324.6,1356216.0,1324.6,14.0,6.0,0.472,1502196,0.2551803679136212,N_S_WW_WM
N_S_WW_WM_0011,4478.7,936.4,1282.7,1201116.0,1282.7,8.3,6.4,0.498,1502196,0.2483153183322258,N_S_WW_WM
N_S_WW_WM_0012,5006.1,1041.8,1269.1,1322183.0,1267.5,7.6,5.3,0.451,1502196,0.2499590347541528,N_S_WW_WM
N_S_WW_WM_0013,5003.2,1148.2,1253.8,1439666.0,1253.8,10.1,4.2,0.47,1502196,0.2519251823787375,N_S_WW_WM
N_S_WW_WM_0014,4598.4,1093.6,1231.3,1346531.0,1231.3,11.1,4.6,0.49,1502196,0.2538565054451827,N_S_WW_WM
N_S_WW_WM_0015,4674.2,1153.5,1308.8,1509681.0,1308.8,7.7,0.1,0.48,1502196,0.2364215591495016,N_S_WW_WM
N_S_WW_WM_0016,4555.6,974.8,1258.2,1226493.0,1257.9,12.7,4.0,0.494,1502196,0.271281185179402,N_S_WW_WM
N_S_WW_WM_0017,4756.6,969.6,1239.2,1201527.0,1239.2,7.3,4.5,0.485,1502196,0.2388222971561462,N_S_WW_WM
N_S_WW_WM_0018,4788.1,1036.8,1218.6,1263453.0,1218.6,7.1,7.1,0.508,1502196,0.2740869867209302,N_S_WW_WM
N_S_WW_WM_0019,4800.8,958.7,1252.2,1200426.0,1252.2,11.1,6.3,0.508,1502196,0.2659683663621262,N_S_WW_WM
N_S_WW_WM_0020,4822.0,1042.2,1293.6,1348199.0,1290.8,12.3,5.4,0.455,1502196,0.24616880810299,N_S_WW_WM
N_S_WW_WM_0021,4580.9,1078.3,1215.8,1310985.0,1215.8,10.3,5.2,0.516,1502196,0.2538970931960133,N_S_WW_WM
N_S_WW_WM_0022,4753.9,1108.8,1213.9,1345999.0,1213.9,7.7,5.5,0.491,1502196,0.2451617199568106,N_S_WW_WM
N_S_WW_WM_0023,4749.8,1092.1,1280.0,1397795.0,1277.4,11.7,5.3,0.465,1502196,0.2235885563654485,N_S_WW_WM
N_S_WW_WM_0024,4803.8,1092.3,1342.7,1466681.0,1331.5,13.4,0.0,0.462,1502196,0.2480435768538206,N_S_WW_WM
N_S_WW_WM_0025,4849.7,1155.7,1340.4,1549081.0,1338.7,11.6,0.0,0.462,1502196,0.2605711677807308,N_S_WW_WM
N_S_WW_WM_0026,4922.7,966.8,1355.9,1310871.0,1349.0,9.1,0.0,0.453,1502196,0.237464705461794,N_S_WW_WM
N_S_WW_WM_0027,4589.2,1059.9,1242.0,1316438.0,1239.2,5.6,4.4,0.488,1502196,0.2645752103189369,N_S_WW_WM
N_S_WW_WM_0028,4635.8,1064.6,1296.1,1379764.0,1296.1,12.0,5.4,0.491,1502196,0.2637069302790698,N_S_WW_WM
N_S_WW_WM_0029,4846.2,1017.5,1302.2,1325025.0,1298.6,7.3,4.7,0.466,1502196,0.230060482847176,N_S_WW_WM
N_S_WW_WM_0030,4576.1,1045.8,1319.8,1380224.0,1319.8,14.0,5.1,0.476,1502196,0.2435425948305647,N_S_WW_WM
N_S_WW_WM_0031,4936.8,1104.1,1269.2,1401277.0,1268.6,9.2,6.1,0.484,1502196,0.2203019491860465,N_S_WW_WM
N_S_WW_WM_0032,4791.8,987.0,1235.7,1219611.0,1235.5,10.3,4.1,0.488,1502196,0.2785479577209302,N_S_WW_WM
N_S_WW_WM_0033,4930.2,1066.3,1300.7,1386932.0,1300.1,7.9,5.8,0.465,1502196,0.2180555267940199,N_S_WW_WM
N_S_WW_WM_0034,4608.2,970.3,1273.2,1235336.0,1273.2,10.0,5.5,0.486,1502196,0.2367850031196013,N_S_WW_WM
N_S_WW_WM_0035,4635.4,1046.3,1301.8,1362025.0,1301.8,13.9,5.3,0.477,1502196,0.2458945428073089,N_S_WW_WM
N_S_WW_WM_0036,4665.5,1110.6,1326.2,1472943.0,1320.1,10.5,4.3,0.462,1502196,0.2284052271727575,N_S_WW_WM
N_S_WW_WM_0037,4899.0,1137.3,1344.5,1529068.0,1344.5,14.2,0.0,0.453,1502196,0.2452539935049834,N_S_WW_WM
N_S_WW_WM_0038,4823.2,1074.3,1331.5,1430420.0,1331.5,14.1,4.6,0.485,1502196,0.2235282402458472,N_S_WW_WM
N_S_WW_WM_0039,4955.8,1038.2,1341.1,1392342.0,1341.1,10.2,4.5,0.456,1502196,0.2284834224950166,N_S_WW_WM
N_S_WW_WM_0040,4828.1,1127.7,1301.1,1467293.0,1299.5,8.4,5.1,0.453,1502196,0.2258205591395349,N_S_WW_WM
N_S_WW_WM_0041,5000.1,1104.8,1296.6,1432495.0,1296.6,10.4,6.2,0.458,1502196,0.2638612077142857,N_S_WW_WM
N_S_WW_WM_0042,5085.7,1029.6,1264.1,1301528.0,1264.1,11.9,3.9,0.481,1502196,0.2260145612225913,N_S_WW_WM
N_S_WW_WM_0043,4879.2,1136.0,1351.7,1535438.0,1348.3,10.5,0.0,0.446,1502196,0.2261647052923588,N_S_WW_WM
N_S_WW_WM_0044,4533.9,1120.5,1348.4,1510869.0,1348.1,9.5,5.1,0.448,1502196,0.2313366091860465,N_S_WW_WM
N_S_WW_WM_0045,4511.0,1011.7,1306.4,1321669.0,1306.4,13.6,5.5,0.476,1502196,0.2841291119966777,N_S_WW_WM
N_S_WW_WM_0046,4872.9,1129.8,1281.4,1447702.0,1281.2,7.7,5.4,0.445,1502196,0.2223954568504983,N_S_WW_WM
N_S_WW_WM_0047,4636.2,1124.1,1235.8,1389134.0,1235.8,10.3,4.9,0.504,1502196,0.2280146244485049,N_S_WW_WM
N_S_WW_WM_0048,5041.1,985.8,1330.5,1311575.0,1329.1,7.3,4.3,0.437,1502196,0.2564316007607973,N_S_WW_WM
N_S_WW_WM_0049,4729.4,1151.3,1298.8,1495302.0,1297.5,12.8,5.3,0.494,1502196,0.2128724177541528,N_S_WW_WM
N_S_WW_WM_0050,4785.7,1134.7,1312.9,1489792.0,1312.9,10.2,4.9,0.448,1502196,0.2739853079534883,N_S_WW_WM
N_S_WW_WM_0051,4639.7,1143.5,1228.9,1405297.0,1227.7,10.8,4.5,0.477,1502196,0.2350800521827242,N_S_WW_WM
N_S_WW_WM_0052,4660.7,1128.3,1337.0,1508472.0,1337.0,15.2,5.1,0.446,1502196,0.2516695368837209,N_S_WW_WM
N_S_WW_WM_0053,4926.5,1131.5,1268.9,1435773.0,1268.7,11.3,5.1,0.474,1502196,0.2502581698039867,N_S_WW_WM
N_S_WW_WM_0054,5013.5,967.6,1306.7,1264367.0,1306.5,12.5,4.9,0.446,1502196,0.2275093716013289,N_S_WW_WM
N_S_WW_WM_0055,4856.5,1053.9,1213.2,1278579.0,1213.2,8.5,6.7,0.51,1502196,0.2542947813222591,N_S_WW_WM
N_S_WW_WM_0056,4670.7,1085.0,1289.9,1399592.0,1288.6,7.7,5.4,0.451,1502196,0.2601887927906977,N_S_WW_WM
N_S_WW_WM_0057,4738.4,1080.9,1258.3,1360077.0,1258.1,12.1,4.1,0.468,1502196,0.255820674448505,N_S_WW_WM
N_S_WW_WM_0058,4974.2,1177.8,1287.9,1516844.0,1287.9,12.5,5.1,0.465,1502196,0.2523891650398671,N_S_WW_WM
N_S_WW_WM_0059,4671.2,1113.5,1237.6,1378069.0,1237.6,5.7,7.1,0.506,1502196,0.2395357159867109,N_S_WW_WM
N_S_WW_WM_0060,4988.9,1102.1,1309.2,1442787.0,1309.2,10.9,4.3,0.468,1502196,0.2345581984119601,N_S_WW_WM
N_S_WW_WM_0061,5070.5,1054.7,1251.9,1320351.0,1251.9,12.1,3.8,0.48,1502196,0.2581860408803987,N_S_WW_WM
